frame_index,source,step,time_ns,rmsd_all_A,rmsd_heavy_A,rgyr_all_A,rgyr_heavy_A,dist_5_17_A
223,eq,611500,0.1115,3.3828628158473757,2.6870393094588483,2.7579888382286644,2.199382417525591,3.358220415135076
224,eq,612000,0.11199999999999999,3.5968319248243374,2.868827114038919,2.706802361359791,2.18038093956473,3.331774758138545
225,eq,612500,0.11249999999999999,3.9209035843835163,3.1414800793946505,2.75417133659393,2.2181882764993697,3.304870014221437
226,eq,613000,0.11299999999999999,4.240349884990672,3.3771225055734257,2.6747813629442243,2.1559642191679487,3.0738986370999615
227,eq,613500,0.11349999999999999,4.548558805173882,3.636711724641773,2.8126591375082906,2.281395690697589,3.625596931313518
228,eq,614000,0.11399999999999999,4.393408000491253,3.479681749801187,2.6992866512001212,2.1676132540593263,3.3213751306201473
229,eq,614500,0.11449999999999999,4.489561959078822,3.578433307765943,2.813669792067452,2.2936081342018597,3.805721757015087
230,eq,615000,0.11499999999999999,4.546995347026228,3.5831904657907354,2.7678714546005563,2.2365243176273095,3.5066777022406894
231,eq,615500,0.11549999999999999,4.7197925476581455,3.720334463996562,2.7925891161979384,2.258057381776314,3.534611579874548
232,eq,616000,0.11599999999999999,4.839203585878883,3.8205539702991427,2.6895393803653977,2.1688227375749354,3.1833297525071136
233,eq,616500,0.11649999999999999,4.825900957462791,3.8407979192091823,2.735603047741472,2.176383153246016,3.218468774163577
234,eq,617000,0.11699999999999999,5.034535353733167,4.012475377396037,2.7276240784158845,2.195410077484284,3.297013643117662
235,eq,617500,0.1175,4.907297755620277,3.924001900371913,2.74954827679343,2.2393658652943937,3.7197602361291295
236,eq,618000,0.118,4.823245526884861,3.8190785132880958,2.736645207536816,2.1690799345366227,3.253960965834256
237,eq,618500,0.1185,4.9028350471857305,3.941669636479105,2.7141132778347266,2.2035026905377713,3.21940179055737
238,eq,619000,0.119,5.092303301331804,4.111137931060387,2.806260298954726,2.2815448446616053,3.503059672498252
239,eq,619500,0.1195,5.025895891846195,4.04637742523869,2.797207875553761,2.283814976725945,3.4962363459657997
240,eq,620000,0.12,4.9545232272267565,3.9049618524952727,2.6977672628667837,2.14219290544691,3.1883617422177943
241,eq,620500,0.1205,5.013660860356829,3.995151872722489,2.7940276231588257,2.250995613555506,3.4914701838516393
242,eq,621000,0.121,5.114432628266917,4.0317181596129155,2.761007323584523,2.18049131988905,3.1987145515655193
243,eq,621500,0.1215,5.105976784287559,4.0491183041055505,2.7774210675508666,2.2125275371662476,3.3840356465263484
