frame_index,source,step,time_ns,rmsd_all_A,rmsd_heavy_A,rgyr_all_A,rgyr_heavy_A,dist_5_17_A
27,eq,513500,0.0135,1.788821252007252,1.267440513190212,2.801541005471871,2.258973862076414,3.3560060079648246
28,eq,514000,0.013999999999999999,2.508519269888645,1.8282789851162446,2.7655628268330306,2.2912583627251357,3.7244929479057958
29,eq,514500,0.014499999999999999,2.680104284821936,2.052966394218191,2.8172766226855646,2.2766849290991282,3.6769416526881415
30,eq,515000,0.015,2.001532830076643,1.3474772244831117,2.832923350489125,2.302046139271559,3.788739776471987
31,eq,515500,0.0155,2.492529439197725,1.7858921364852418,2.752905781484678,2.1832077167765496,3.4043457785180986
32,eq,516000,0.016,2.3175537741361705,1.7673493216513256,2.715870319596195,2.1760172390896306,3.352961527441077
33,eq,516500,0.0165,2.2144827778037346,1.6327431301102722,2.7226334658015245,2.207591106728456,3.3857862599693145
34,eq,517000,0.016999999999999998,2.3409518292476728,1.7310647824037935,2.737802261158838,2.163504229518554,3.243406843498515
35,eq,517500,0.017499999999999998,2.681786059131186,2.0116371716834363,2.8098363159421194,2.3144467427163344,3.805345378928042
36,eq,518000,0.018,2.55477061189579,1.8240607999929186,2.6750149669251866,2.1498254667196783,3.05273547840228
37,eq,518500,0.0185,1.780338493396117,1.248697305311581,2.702767277655947,2.2165178495431634,3.5692451042796147
38,eq,519000,0.019,2.5420295799603005,1.9299841300952063,2.751317299609168,2.2289030721541043,3.2720908051097846
39,eq,519500,0.0195,2.5645256069841396,1.9695163905788402,2.7643738866377596,2.2677234088319302,3.428008686092992
40,eq,520000,0.02,2.1873742577073383,1.5757079680595387,2.7852385190999454,2.2802178728288767,3.624502961690058
41,eq,520500,0.020499999999999997,2.5542817135062457,1.9520610969591479,2.8066489087691315,2.3431469747193248,3.7736078232917896
42,eq,521000,0.020999999999999998,2.730119025515859,2.0605702162757296,2.816343106305931,2.3042283714197347,3.8189183925012067
43,eq,521500,0.0215,2.250773113561931,1.6402106223451351,2.7523502916721605,2.2345951382178746,3.5325430028183664
44,eq,522000,0.022,3.0928345270061026,2.269021283911774,2.796082909634984,2.2797545805636164,3.548742293506391
45,eq,522500,0.0225,2.890649548788703,2.091134409609284,2.70848968794759,2.143711112954586,3.264063880869981
46,eq,523000,0.023,2.993808871108126,2.2027383662447737,2.759316468464781,2.2056501763371785,3.2544137601861567
47,eq,523500,0.0235,2.8498938075952376,2.015989766225141,2.767340678539449,2.2284682919020473,3.6695582852795785
48,eq,524000,0.024,2.9153766596551587,2.1752767653511245,2.7621687589547723,2.2051383909151965,3.4229754505254633
49,eq,524500,0.024499999999999997,3.2786451895369435,2.4633634124468013,2.7621013430362917,2.224950190742303,3.393680707062613
50,eq,525000,0.024999999999999998,2.679821461452345,1.9605964212236051,2.763160438100703,2.255028865788106,3.51921955784816
51,eq,525500,0.0255,3.2635165052687056,2.4823512779496895,2.7384959077473825,2.2281011005683946,3.4163022592528316
52,eq,526000,0.026,2.7466863310229197,1.9559116880207368,2.711246151609366,2.1677386603849724,3.2402685042462145
53,eq,526500,0.0265,2.868775933087357,2.1177789964378344,2.7036740495613816,2.182570259422375,3.365921423883213
54,eq,527000,0.027,3.1078300533507135,2.341491629660909,2.7373515396645645,2.2210269689739652,3.3562861441255274
55,eq,527500,0.0275,2.634976088994942,1.9957396330530477,2.694003507004147,2.166608758657958,3.122897189691009
56,eq,528000,0.027999999999999997,3.1577152722313526,2.461166696196218,2.720633168302973,2.202065593677915,3.1836884091361703
57,eq,528500,0.028499999999999998,3.0106055655427175,2.2489487976321683,2.736369914729338,2.243744973910329,3.5275468172938544
58,eq,529000,0.028999999999999998,2.711665751493842,1.998412500832816,2.7462311434795046,2.232033204731771,3.30549524532588
59,eq,529500,0.0295,2.9282136890723907,2.1757121377577144,2.743134609428524,2.1810740735935976,3.202290248013912
60,eq,530000,0.03,3.3677957826384706,2.5345772686269825,2.731160100225418,2.228012649549495,3.3924178814151125
61,eq,530500,0.0305,3.5517426149980955,2.6527295072921313,2.7397273949509935,2.210378826754557,3.2022898797649475
62,eq,531000,0.031,3.8564502770170273,3.032555609293569,2.792498036598941,2.297531482690543,3.606738430598095
63,eq,531500,0.0315,3.6612584514803403,3.0440415378353167,2.742303338714096,2.237795289189226,3.2548325326323626
64,eq,532000,0.032,4.2495156284291316,3.3498905205536125,2.7913859253422952,2.27985401317523,3.3767293196410177
65,eq,532500,0.0325,3.8098599457647326,2.999997440947599,2.793248802440018,2.3043150563088375,3.753731129999462
66,eq,533000,0.033,3.4123320628694724,2.654828940901789,2.7993171961226357,2.28070547047785,3.7249796436995464
67,eq,533500,0.033499999999999995,3.512490902628217,2.797620643669398,2.744197282393274,2.192043130328001,3.3549791513891707
68,eq,534000,0.033999999999999996,3.4347380399924523,2.9074615087752522,2.7379840474914277,2.247862577627607,3.331265626386014
69,eq,534500,0.034499999999999996,4.064218210235967,3.360509154009208,2.7758678228347233,2.2379287886293744,3.36455145116329
70,eq,535000,0.034999999999999996,3.2607106952398865,2.6217020846562913,2.7156938308370537,2.183832348601047,3.2824967214338536
71,eq,535500,0.0355,3.4333952383945805,2.8783919660595823,2.728996037046271,2.201694344442384,3.1001829884053618
72,eq,536000,0.036,3.227021682723711,2.702905841054442,2.754654834317306,2.219629535084517,3.2770180325901475
73,eq,536500,0.0365,3.166998883254181,2.5972938891577777,2.764624065065705,2.2333098280655843,3.2404831725778176
74,eq,537000,0.037,3.856599024218785,3.144527210703036,2.7367501915771584,2.2110207955008194,3.3022840870337857
75,eq,537500,0.0375,3.8168078520636723,3.1607054868478794,2.727985671831495,2.2063067679909367,3.307335880011282
76,eq,538000,0.038,3.203959613217847,2.591244565999978,2.7167588559802347,2.163880893735816,3.2010429509806997
77,eq,538500,0.0385,3.05391422661823,2.487183294528074,2.741906071356657,2.223671919411365,3.234606765400265
78,eq,539000,0.039,2.7266708777018045,1.993479258870461,2.6899460005349547,2.1358515816415435,3.236453722051344
79,eq,539500,0.0395,2.970506775407902,2.1179367136768827,2.7879089180296956,2.221546754777074,3.540580503260306
80,eq,540000,0.04,2.9926020596917993,2.0964322813287377,2.685574922515567,2.137685324436152,3.187227314998571
81,eq,540500,0.0405,2.6628651229899862,1.8185035650783168,2.6873191164419765,2.1599140777769414,3.32935400858605
82,eq,541000,0.040999999999999995,2.2405495330734784,1.5470664122986986,2.7964985418774826,2.228526886626753,3.6529525626780646
83,eq,541500,0.041499999999999995,2.240518794525517,1.5894104386012355,2.7179614936883425,2.15000668545556,3.240281266388305
84,eq,542000,0.041999999999999996,2.4532255422609412,1.7317657016562324,2.718818328112779,2.182047742271954,3.4733816740423156
85,eq,542500,0.042499999999999996,2.2875337094837183,1.6940489890581016,2.702296261769192,2.177607976614102,3.373655791223076
86,eq,543000,0.043,2.6793665605490773,1.9132189832327338,2.6714815890274104,2.1012929874199653,3.208016788908842
87,eq,543500,0.0435,2.344557907244435,1.5939213927401599,2.7610754231955914,2.1912678196198905,3.539552026264058
88,eq,544000,0.044,3.074044160424177,2.3561770126250865,2.7580899418327194,2.239947763889438,3.6806758580548977
89,eq,544500,0.0445,2.9440217590443094,2.2541249833695955,2.78891565539776,2.2717511697451536,3.6095653569810047
90,eq,545000,0.045,2.806193463572973,2.1795519379793493,2.767184228395044,2.28000662430039,3.5683012057551977
91,eq,545500,0.0455,2.473320485045281,1.8368048902490188,2.7573949905727217,2.2116286016328557,3.424275272174743
92,eq,546000,0.046,1.9933821837560894,1.5327872012494987,2.8490643922719956,2.3582099331165045,3.78506680831105
93,eq,546500,0.0465,1.3741328076220758,1.124353059379787,2.7798550565894034,2.287836360516485,3.526493120287632
94,eq,547000,0.047,1.8265557831689307,1.4966996177462912,2.832580922909497,2.322626112326825,3.719774142168312
95,eq,547500,0.0475,2.060339884276388,1.7113890627168054,2.7794046113805004,2.2897635310369786,3.597339286142607
96,eq,548000,0.048,2.5325587966895737,2.0322441443945545,2.753571642755644,2.25567743656178,3.327778730111123
97,eq,548500,0.048499999999999995,3.227587746775239,2.3906943117128536,2.769954116928997,2.2454052907419855,3.340546827400119
98,eq,549000,0.048999999999999995,3.1990957954719357,2.327919028412182,2.7580814778768867,2.212237478959366,3.3514910706073797
99,eq,549500,0.049499999999999995,3.395181316113154,2.589088563117946,2.727708556606085,2.1895998826782423,3.365126022899588
100,eq,550000,0.049999999999999996,3.679957956859957,2.7443227405554813,2.7060768279594445,2.1779296416008944,3.2312466086484326
101,eq,550500,0.050499999999999996,3.363390277335044,2.5787114776374698,2.779312386111969,2.2291754700201323,3.311060478165266
102,eq,551000,0.051,3.4697505945990907,2.6052896405262027,2.7353547266929414,2.2077976491390827,3.1917915036557445
103,eq,551500,0.0515,3.1889383932312887,2.374633104472982,2.74090135519213,2.2612867784519377,3.546429742976743
104,eq,552000,0.052,3.6485872941936686,2.722748431035754,2.7147018266313085,2.1965857035301672,3.377198114901908
105,eq,552500,0.0525,3.5869392708057513,2.7568969903285874,2.767220329203876,2.259226708018802,3.3969077349546795
106,eq,553000,0.053,3.4990318338090938,2.517989791717963,2.6619187887712825,2.126778100415765,3.0432142834432474
107,eq,553500,0.0535,3.1007209517867573,2.4225236346202754,2.721888740559513,2.196871087041049,3.2439691194300844
108,eq,554000,0.054,2.9566168840651215,2.2485596200934985,2.765710585796293,2.2542465210732496,3.3681063051112266
109,eq,554500,0.0545,2.806352448496866,2.1248947869306947,2.735568473112203,2.17956205280766,3.132558394023964
110,eq,555000,0.055,2.9352360089064646,2.2311662968942954,2.7867613221928735,2.253081440178053,3.498023598880945
111,eq,555500,0.0555,3.2290028425451553,2.525415457618764,2.713704817699624,2.206803782485339,3.280987535792387
112,eq,556000,0.055999999999999994,2.97924684353711,2.2988344554558977,2.7301881264038954,2.2211577249547507,3.5377373007192037
113,eq,556500,0.056499999999999995,2.8220507473193774,2.088032424851341,2.670853519905681,2.1382224918806165,3.1190058986754092
114,eq,557000,0.056999999999999995,2.7325716232503607,2.0877415297572726,2.8014356738087294,2.259513329499188,3.7126555941568293
115,eq,557500,0.057499999999999996,3.0677969966349607,2.437132911013742,2.7425169998263326,2.2000074564228127,3.3878334605020064
116,eq,558000,0.057999999999999996,3.350740191895696,2.7127219480080607,2.7130982508511443,2.1823475477469882,3.369512042832908
117,eq,558500,0.058499999999999996,2.6956859906928274,2.1611409599790354,2.751081773476695,2.1811995674719697,3.3701258196508035
118,eq,559000,0.059,2.3733902919766665,1.8452140873390013,2.715233488762403,2.1459675444981925,3.279031367309102
119,eq,559500,0.0595,3.0471608446928045,2.38506617398418,2.744746264975818,2.1797206621062344,3.3514404036178234
120,eq,560000,0.06,3.047471189580507,2.519696903272853,2.7739786018896413,2.2206876110538856,3.4601675337567115
121,eq,560500,0.0605,2.644355412828069,2.088460832016988,2.734567924514231,2.1671675082327098,3.399536984917064
122,eq,561000,0.061,3.0496135913187903,2.4212154333625784,2.774184611561916,2.2316806825854654,3.476848041648211
123,eq,561500,0.0615,2.651827135264163,1.9967745904103913,2.716906925001023,2.1515891722122116,3.3091490513477932
124,eq,562000,0.062,2.448661180145654,1.9137358550574177,2.7248897060850097,2.1875719290911717,3.293650174095604
125,eq,562500,0.0625,2.0978701802294295,1.4626468701038429,2.761591723962123,2.2088442413682063,3.2199708228387722
126,eq,563000,0.063,2.069023382814972,1.4773252000028394,2.683260313085083,2.138405320384445,3.155867770040596
127,eq,563500,0.0635,2.396392977908041,1.8223991651073002,2.671714114751278,2.101203527989686,3.082805024368067
128,eq,564000,0.064,2.795467573605896,2.147548347088784,2.730648424836785,2.181393751116893,3.20952106546818
129,eq,564500,0.0645,2.246339303338234,1.6616385650169059,2.6861438125091808,2.149388648547026,3.334585617818802
130,eq,565000,0.065,2.6598664981860938,2.0534992655258955,2.732420378013727,2.2048526793743672,3.560644331803445
131,eq,565500,0.0655,2.478729013496769,1.9427921772692378,2.725598993163423,2.2384408421571207,3.66181962869746
132,eq,566000,0.066,2.3112113112784507,1.8138367580951664,2.749930796482375,2.2066837629177956,3.6368109567008013
133,eq,566500,0.0665,2.859227768537275,2.349400730753266,2.7667903699429313,2.251637323381279,3.6120380596513653
134,eq,567000,0.06699999999999999,3.0614440744138784,2.4802900459850967,2.7628785829141487,2.2824570963019237,3.734166578661964
135,eq,567500,0.06749999999999999,3.2136850251562614,2.631772228035588,2.7923368172958334,2.261643739174554,3.5612100464218917
136,eq,568000,0.06799999999999999,3.5762306969622806,2.996530031292668,2.7520421161953146,2.2052161408074022,3.2481295737031486
137,eq,568500,0.06849999999999999,3.6476045296244113,3.026127291551153,2.7438105430213864,2.270284380432141,3.5490646468724685
138,eq,569000,0.06899999999999999,3.635556371491969,2.986672201667643,2.7591291140581764,2.2422784567335836,3.4413138922154425
139,eq,569500,0.06949999999999999,3.2881641242732256,2.7328519045988724,2.8342728344249792,2.3181084938266943,3.9275666842348533
140,eq,570000,0.06999999999999999,3.2527030816512994,2.689176589227706,2.7307252749991813,2.189942505154816,3.264548663353979
141,eq,570500,0.0705,3.2857349804769767,2.6488475284770905,2.7126519847219392,2.1686240419728415,3.2201436540179977
142,eq,571000,0.071,3.0707841802737885,2.5751464201489016,2.789518923453928,2.243505610699286,3.4777465797940197
143,eq,571500,0.0715,3.246275981556596,2.680682472618939,2.7637529774424445,2.215872962618234,3.3581597386205027
144,eq,572000,0.072,3.144285810692001,2.598953239764337,2.7725441440669356,2.230976601953541,3.4450444994796645
145,eq,572500,0.0725,2.761805026774215,2.2365668703765667,2.737496326864749,2.2410410780444687,3.4685317535094815
146,eq,573000,0.073,2.9339147573060025,2.4100846301834986,2.732122446454304,2.221731899594367,3.3354709795244806
147,eq,573500,0.0735,2.2819425201827235,1.771475635411678,2.7174668048845203,2.1881218888739427,3.260209697892459
148,eq,574000,0.074,2.606229256281349,2.063243991611152,2.7227843468210504,2.1642537083730833,3.128142902950581
149,eq,574500,0.0745,2.470482752818207,1.920212379231135,2.75347119331341,2.220799390747629,3.541410092705164
150,eq,575000,0.075,2.4607910648202176,2.0391496515942786,2.776365159938117,2.2620647369629436,3.620062043457957
151,eq,575500,0.0755,3.110269766664497,2.5644904724887487,2.799124500487438,2.3238782799857116,3.793619493115908
152,eq,576000,0.076,2.780034742109676,2.2516912259157107,2.7665692561418935,2.2178174086095996,3.354277297773462
153,eq,576500,0.0765,2.1985284667655716,1.8242766954836118,2.745541225219582,2.2236300850444843,3.2753285005580737
154,eq,577000,0.077,2.6278253815493198,2.116629754632827,2.7010055201065044,2.1787408581176613,3.1355472314159134
155,eq,577500,0.0775,2.4145470941425087,1.934169432152746,2.768383459842208,2.2311753025367507,3.3128111024370224
156,eq,578000,0.078,2.687432618372873,2.153503766912966,2.755169272232249,2.2378092106614584,3.364748505364109
157,eq,578500,0.0785,2.9943086876105403,2.4747161753954487,2.7584034577969754,2.251004760417722,3.356797892063691
158,eq,579000,0.079,2.905237772970732,2.307855747237922,2.7470298682178003,2.23468174629911,3.231158853983954
159,eq,579500,0.0795,2.8724652230854812,2.339318107026155,2.745348069608656,2.2088953138271497,3.306354664646261
160,eq,580000,0.08,3.407325063895663,2.82133880706074,2.747360186336169,2.2418166249362623,3.343181022220753
161,eq,580500,0.0805,3.087723564608722,2.5075413979554613,2.7336664783836433,2.2029314636404944,3.1697872866392784
162,eq,581000,0.081,3.483754619364068,2.826542800525777,2.7694134825396937,2.2129753681364783,3.367817726778973
163,eq,581500,0.0815,3.328104613864354,2.7496181880326125,2.741245673797653,2.2137570951457657,3.110806475733423
164,eq,582000,0.08199999999999999,2.7869587288550974,2.219905108806905,2.737869839787497,2.2253571303154573,3.204994218037881
165,eq,582500,0.08249999999999999,2.6612549952992484,1.9829455312029862,2.7319792427046456,2.211892407658971,3.1286739025480106
166,eq,583000,0.08299999999999999,3.1876658800268665,2.55060046545207,2.771405174867539,2.271529321788707,3.5485774199515503
167,eq,583500,0.08349999999999999,3.4244393728451237,2.766621091072606,2.7426253753430734,2.2181304990849733,3.3529535488920814
168,eq,584000,0.08399999999999999,2.870395281122602,2.245000453626419,2.7376106268480567,2.287826871649696,3.5716042845477722
169,eq,584500,0.08449999999999999,3.7430525065498284,3.017337676503871,2.719024858159338,2.229144419000983,3.172961991458612
170,eq,585000,0.08499999999999999,3.886940926966424,3.157414724451134,2.744563054350975,2.231137879065839,3.315518293159306
171,eq,585500,0.08549999999999999,4.035838503937203,3.314383071755884,2.7154939137973337,2.2167365921746893,3.3076852772707985
172,eq,586000,0.086,3.479577335407881,2.857263294881546,2.6644221358823694,2.2280961676430957,3.3742625189135773
173,eq,586500,0.0865,3.4224575020431383,2.6745126788399323,2.7281189711613045,2.195946893848867,3.099136682564396
174,eq,587000,0.087,3.7544505779119404,3.0778815447791232,2.7473457598169215,2.2276165960430454,3.3364518726067365
175,eq,587500,0.0875,3.663937012027529,2.880474085498579,2.7631715897292537,2.214552458612121,3.114113444004409
176,eq,588000,0.088,3.4275026062144978,2.7913506244134885,2.7135200181824146,2.2203054725431457,3.240621582630252
177,eq,588500,0.0885,3.7001058288973234,3.106186415638292,2.8083801229365695,2.3553793571582444,3.9459750270324823
178,eq,589000,0.089,3.814238702842743,3.175917198678894,2.7959612290959224,2.2805835051144783,3.836562048164476
179,eq,589500,0.0895,2.9720948872610387,2.442184071274354,2.747567634382898,2.2283360411077004,3.3385094497446013
180,eq,590000,0.09,3.452664410667742,2.9021841472311034,2.7556988258440254,2.293114380465044,3.6620255082619235
181,eq,590500,0.0905,3.4100130474933397,2.838037239138869,2.7385088525664756,2.217647314839249,3.4101656286702555
182,eq,591000,0.091,3.7164831929317184,2.999079499355932,2.7482562126699146,2.22491881563384,3.346604627170649
183,eq,591500,0.0915,3.4153165732681097,2.7845403137565103,2.73657628286483,2.2291392292001952,3.6371653169390026
184,eq,592000,0.092,3.731751047846418,3.0279030952907067,2.7335129516211536,2.1870345340816737,3.227782935359811
185,eq,592500,0.0925,3.2477508952006393,2.6376358764800285,2.686528123663239,2.1628828641369435,3.1459038067952743
186,eq,593000,0.093,2.9702519140466994,2.3843260923717766,2.6634085780857615,2.1427907105916657,2.910430834193625
187,eq,593500,0.0935,3.1740982575620507,2.5202580004493296,2.7187965046297355,2.2022568599740113,3.433626117143362
188,eq,594000,0.094,3.5889922971148556,2.9506333952871757,2.6917262118907055,2.1690516492713714,3.2189298255718466
189,eq,594500,0.0945,4.290299413960968,3.554452747981944,2.7656918354788935,2.252366813664977,3.4552755535425823
190,eq,595000,0.095,3.8771954744218413,3.2012084201285753,2.7699873796104164,2.2151334160452816,3.3475547034109834
191,eq,595500,0.0955,3.5880807007187765,2.846879281489997,2.7465859749409516,2.2156415567253087,3.105090968076298
192,eq,596000,0.096,3.6324323672950856,2.8958687542836126,2.687474590179828,2.1612784634753477,3.1181195603866376
193,eq,596500,0.0965,2.5014791048281206,1.9353736205181236,2.7131589437789603,2.207283838108724,3.407815016448075
194,eq,597000,0.09699999999999999,2.733721833650829,2.2066504315305564,2.7738804625079574,2.2506548105194106,3.2969679330409023
195,eq,597500,0.09749999999999999,2.6916395811188427,2.1259605674834523,2.8218226469454244,2.2589556828918163,3.4640695937148833
196,eq,598000,0.09799999999999999,2.904943146252053,2.4371190192062224,2.7565709532454044,2.2217184334192384,3.466676177856968
197,eq,598500,0.09849999999999999,3.167223765450968,2.6056931572430355,2.768945443718432,2.2286266984824,3.4110882380409038
198,eq,599000,0.09899999999999999,3.0650838241826186,2.507641653362882,2.724829053034153,2.2345180741716795,3.4536567538203617
199,eq,599500,0.09949999999999999,3.1764315371999072,2.611645395817325,2.670331344834337,2.1742638329333124,3.2926160275411704
200,eq,600000,0.09999999999999999,3.471742840065745,2.927720055153118,2.718320307600525,2.1753675401448143,3.2033641891667575
201,eq,600500,0.10049999999999999,3.168972097920443,2.5427702762493785,2.699684136717952,2.178419653090903,3.161798165297873
202,eq,601000,0.10099999999999999,3.1928472194606035,2.5905899553352185,2.7315589395090827,2.15942695157506,3.0708409736650313
203,eq,601500,0.10149999999999999,2.7527783168013515,2.1404957285889723,2.6844572798104074,2.1577489449934673,3.1379569526284135
204,eq,602000,0.102,2.9380474462855477,2.4263593391262637,2.7223676654951134,2.209216532343963,3.418876701169552
205,eq,602500,0.1025,3.2191216335102917,2.553050664481794,2.7352986574108265,2.1903087947641655,3.091332253192626
206,eq,603000,0.103,3.238505092741185,2.613097000463079,2.706385506290804,2.1670388450691234,3.1829545494651663
207,eq,603500,0.1035,2.848217102582625,2.279856230228546,2.773896280803493,2.254034294494632,3.5523373577547495
208,eq,604000,0.104,2.802615898156828,2.2356984381548637,2.801448788324887,2.258730139087587,3.4823012479824307
209,eq,604500,0.1045,3.164834079848912,2.614636852986501,2.7164806991769246,2.221870686220854,3.573964768436309
210,eq,605000,0.105,3.103248189112773,2.510595099318354,2.742305640847542,2.1879696383830822,3.372531589022999
211,eq,605500,0.1055,2.6971617463096744,2.1558860366702772,2.693535838689717,2.126784834371443,3.132157031283872
212,eq,606000,0.106,3.343600821159778,2.807117221878108,2.789201795901348,2.2388558910047895,3.4850457022376324
213,eq,606500,0.1065,2.9939039100254994,2.478558614636732,2.754605100869598,2.2287646237036878,3.4384082583297166
214,eq,607000,0.107,2.9512375878241897,2.4018559182775014,2.6747101100833834,2.1448965107003133,3.3356052077828386
215,eq,607500,0.1075,3.217006208795238,2.655220484118736,2.735002414668501,2.231938694487793,3.422047261916176
216,eq,608000,0.108,3.382915991592535,2.762624329178656,2.778600167875831,2.2430741987540848,3.4604481723687175
217,eq,608500,0.1085,3.019691211384884,2.474606552687957,2.791369265111036,2.31512479304436,3.7503350451305004
218,eq,609000,0.109,2.476471233143867,1.909378251227883,2.7973409068600086,2.2231744312702886,3.363795371740676
219,eq,609500,0.1095,2.1642356082382883,1.7166965002515149,2.7256085504055894,2.209733346112494,3.2416637601244203
220,eq,610000,0.11,2.736091720569693,2.1281466274621623,2.728609298164021,2.228256775184487,3.2787367107264034
221,eq,610500,0.1105,2.3294009533155275,1.710308877009393,2.751245582260534,2.2173618638924224,3.3603773371341794
222,eq,611000,0.111,2.552343217337734,1.865583615134976,2.727969904553513,2.219466125617551,3.396149685259617
223,eq,611500,0.1115,2.743572847620999,2.1453217734453256,2.6272291859161725,2.101168902078799,2.943838856816215
224,eq,612000,0.11199999999999999,3.003811526877098,2.235377295379337,2.767094790783569,2.247873321088626,3.3331849485709606
225,eq,612500,0.11249999999999999,2.9822806102830985,2.2186481274384886,2.7797384450450267,2.2613951649430626,3.4214080942952414
226,eq,613000,0.11299999999999999,3.072584222342032,2.2720409715698517,2.8135985553086345,2.2999951509006102,3.718253156881736
227,eq,613500,0.11349999999999999,2.926953908226416,2.096108030933183,2.7285346192536535,2.2116747870243065,3.180015143489728
228,eq,614000,0.11399999999999999,2.9073725103070758,2.086930985965667,2.727103173920926,2.1833458029940402,3.1469337749213913
229,eq,614500,0.11449999999999999,3.146512738464396,2.3028023813660634,2.76583867277792,2.264552560138111,3.3894298781653527
230,eq,615000,0.11499999999999999,2.945875347362077,2.0965829414176644,2.783813026100819,2.2860780985499907,3.415142986646532
231,eq,615500,0.11549999999999999,3.3369238176812264,2.3801221249436115,2.80735831875542,2.276828941294943,3.3702227528161983
232,eq,616000,0.11599999999999999,3.598286081002925,2.674581025947235,2.7078576250137236,2.2349235190786203,3.4601359206258064
233,eq,616500,0.11649999999999999,3.6015670624607026,2.594770773484808,2.702789765382784,2.1852178024488085,3.2976628969559636
234,eq,617000,0.11699999999999999,3.309995560425317,2.4552221637796237,2.7527851678940882,2.2272475224885198,3.3305623149402255
235,eq,617500,0.1175,3.5611826177620194,2.595185288883355,2.6882832221727138,2.2125490010471762,3.455426758266191
236,eq,618000,0.118,3.5852335966201587,2.6027516752101296,2.652619842132757,2.136741883827795,3.177880853910196
237,eq,618500,0.1185,3.6552635419152484,2.717084230264804,2.741023274697706,2.2578438548101527,3.4932115020183074
238,eq,619000,0.119,3.6101946555994395,2.6978620214130182,2.7138117802976285,2.1922898199272307,3.246688312947364
239,eq,619500,0.1195,3.6138843539642687,2.6520848379126005,2.7349005878252726,2.2207095804331254,3.447801007423427
240,eq,620000,0.12,3.6824603159300437,2.716090902129827,2.707063742181627,2.1804023225071556,3.286921578916813
241,eq,620500,0.1205,3.5246946080330233,2.5782821774609976,2.731394345851791,2.2577681512074754,3.5222277306006204
242,eq,621000,0.121,3.56649779126499,2.5699278930872183,2.7281284194652735,2.241154515635709,3.8346967939352123
243,eq,621500,0.1215,3.5305976798833028,2.5327178968280193,2.754631693231752,2.292484243527968,4.011342553562335
